step,family_id,n_agents,total_wealth,wealth_share,alpha,phase,peak_alpha,t_peak,t_half,birth_step
1000,9241,1,14230.705079262134,0.0020029611777321386,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9242,2,17292.566005478937,0.0024339158305528414,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9243,1,43136.900062064204,0.006071486667089697,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9244,1,25277.756016277235,0.003557825397883483,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9245,1,36369.83563951221,0.0051190273721995255,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9246,1,36465.864344473404,0.005132543341149333,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9247,1,42524.226745058324,0.005985253352453485,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9248,1,32113.587061081897,0.0039058189761453804,-0.001409989764062547,extinct,0.015938880999529354,2,16,0
1000,9249,1,43184.281623498435,0.004635111332668423,-0.0012561253401912362,extinct,0.015938880999529354,2,16,0
1000,9250,1,41872.066261558495,0.005893462248441026,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9251,1,27988.21847146069,0.003939320976717759,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9252,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9253,1,41216.84325035997,0.005801240095928015,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9254,1,17951.823696145166,0.0025267058612063516,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9255,1,23524.48036901378,0.0033110531518301643,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9256,1,11195.200965576358,0.0015757162267128835,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9257,1,30526.784155734895,0.004296622212630091,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9258,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9259,2,94762.70193372767,0.013337779963331253,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9260,1,36694.84735301163,0.00516477252964757,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9261,1,46122.33056765914,0.0064916837949353075,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9262,1,30906.689008359084,0.004350093538667702,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9263,1,40422.45555846182,0.005689430617895973,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9264,1,13523.087723671662,0.0019033645601335759,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9265,1,29094.264562711905,0.004094996143142713,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9266,1,38308.979596318604,0.005391960444867664,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9267,1,39863.760364489346,0.005610794684013601,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9268,1,19438.946086792246,0.002736017233932569,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9269,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9270,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9271,1,20407.550880712963,0.002872347639768583,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9272,1,44388.85839154033,0.006247698872747259,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9273,1,47436.492768510594,0.0066766511493206015,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9274,1,32837.917394778655,0.004621912500678911,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9275,1,26678.384395233334,0.003754962802660929,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9276,1,17840.300564348454,0.00247248719269263,-0.004154664282738672,extinct,0.015938880999529354,2,16,0
1000,9277,1,35953.681187025315,0.005060453941886061,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9278,1,22290.277657447994,0.0031373400362150815,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9279,1,32571.816044799572,0.004584458933172483,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9280,1,14996.062287911358,0.002110684636793614,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9281,1,45682.397129114936,0.006429763489983282,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9282,1,46180.84253925465,0.006499919311509195,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9283,1,42632.22607440337,0.0060004541779006,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9284,2,51206.667254641085,0.00720730040998163,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9285,1,30685.87383684563,0.004319013967168449,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9286,1,46010.78860506573,0.006475984346487864,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9287,1,36662.31731550874,0.005160193951013164,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9288,1,21078.434776336802,0.0029667740501407897,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9289,1,46990.0479369333,0.00661381437063199,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9290,1,28850.105456808113,0.0040606309302041255,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9291,1,47788.82822156932,0.006726242102831661,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9292,2,64063.51752966481,0.009016892543706218,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9293,1,28197.57784918367,0.003968788153743611,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9294,1,39607.84251167258,0.005574774436174473,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9295,1,28338.992152517818,0.003988692111978758,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9296,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9297,1,34736.88688557965,0.004889191047074687,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9298,1,23735.828699803784,0.003340800272523977,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,9299,1,32056.295480835648,0.004511899796419165,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
