step,family_id,n_agents,total_wealth,wealth_share,alpha,phase,peak_alpha,t_peak,t_half,birth_step
2000,184501,1,19142.47160688495,0.0028352302001905328,-0.00028302991968531815,extinct,0.0054725003900849825,5,14,0
2000,184502,14,287334.7347542171,0.064986316966573,-0.00014340223434143416,extinct,0.0054725003900849825,5,14,0
2000,184503,1,15652.842278304648,0.0019686961476917666,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184504,1,17782.749380840054,0.00223657975842198,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184505,2,42854.07249613664,0.009692278731719054,-0.00014340223434143416,extinct,0.0054725003900849825,5,14,0
2000,184506,2,46777.41188506635,0.006928297117891021,-0.00028302991968531815,extinct,0.0054725003900849825,5,14,0
2000,184507,2,18783.919548160295,0.0032270604789138156,0.00042060785477489716,extinct,0.0054725003900849825,5,14,0
2000,184508,1,16390.206241669646,0.0020614362116567267,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184509,1,17905.759503534173,0.0018281030934627622,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,184510,2,41264.29536084244,0.009332719832900876,-0.00014340223434143416,extinct,0.0054725003900849825,5,14,0
2000,184511,1,17910.265649253928,0.0018285631520784413,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,184512,5,18318.04887544056,0.0024207710071553947,0.0008295649280899904,extinct,0.0054725003900849825,5,14,0
2000,184513,2,16373.497497640134,0.0018268207881725056,-0.00011039122364824534,extinct,0.0054725003900849825,5,14,0
2000,184514,1,18112.10155621304,0.0018491697533125856,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,184515,1,17980.0891516648,0.0018356918393998881,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,184516,1,16377.286225806653,0.0018272435034400486,-0.00011039122364824534,extinct,0.0054725003900849825,5,14,0
2000,184517,2,21471.95324012105,0.0028375665019853952,0.0008295649280899904,extinct,0.0054725003900849825,5,14,0
2000,184518,1,18050.704267950776,0.0018429013471843608,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,184519,1,22589.673718283397,0.004253230228585588,-0.0006110052186088569,extinct,0.0054725003900849825,5,14,0
2000,184520,6,127708.72999290108,0.028883803462941237,-0.00014340223434143416,extinct,0.0054725003900849825,5,14,0
2000,184521,1,17971.064264081055,0.0018347704361549298,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,184522,2,38005.67276207506,0.005629097088739466,-0.00028302991968531815,extinct,0.0054725003900849825,5,14,0
2000,184523,2,15917.207265274108,0.0017759116600496682,-0.00011039122364824534,extinct,0.0054725003900849825,5,14,0
2000,184524,8,100929.12816754742,0.022827077693431716,-0.00014340223434143416,extinct,0.0054725003900849825,5,14,0
2000,184525,1,17898.197492104144,0.0018273310437496345,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,184526,1,18719.565406034693,0.0019111892695920583,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,184527,1,16227.344493094768,0.0018105142325941493,-0.00011039122364824534,extinct,0.0054725003900849825,5,14,0
2000,184528,5,121550.9748692563,0.02288586754617605,-0.0006110052186088569,extinct,0.0054725003900849825,5,14,0
2000,184529,1,16983.42275725074,0.0021360464995652893,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184530,1,16378.371758121055,0.0021644383507257465,0.0008295649280899904,extinct,0.0054725003900849825,5,14,0
2000,184531,2,16440.91775366854,0.002067814322196703,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184532,1,16190.180299432679,0.00203627846107579,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184533,3,46697.886913266426,0.008792374193073079,-0.0006110052186088569,extinct,0.0054725003900849825,5,14,0
2000,184534,1,20021.924279624378,0.0028200311665954434,0.0013790208838401264,extinct,0.0054725003900849825,5,14,0
2000,184535,1,16310.290126400954,0.0020513849669389524,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184536,2,38304.67703640739,0.005673383216778865,-0.00028302991968531815,extinct,0.0054725003900849825,5,14,0
2000,184537,1,17243.663114611918,0.0022787885330393014,0.0008295649280899904,extinct,0.0054725003900849825,5,14,0
2000,184538,2,40000.0,0.009046774943121522,-0.00014340223434143416,extinct,0.0054725003900849825,5,14,0
2000,184539,1,19601.517477030848,0.002590384244921653,0.0008295649280899904,extinct,0.0054725003900849825,5,14,0
2000,184540,1,18746.522749212083,0.0023577958854247897,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184541,2,21971.560929111696,0.0030946319511307298,0.0013790208838401264,extinct,0.0054725003900849825,5,14,0
2000,184542,3,18050.78434308725,0.00227029116931086,0.0004314257714983854,extinct,0.0054725003900849825,5,14,0
2000,184543,1,18098.38932776652,0.0018477697921863117,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
