step,price,fundamental,log_return,volume,strategy_entropy,n_families,wealth_gini,acf1,mean_fitness
0,100.00057124895221,100.00057124895221,0.0,0.0,5.298317366548021,200,0.0,0.0,50000.0
1,100.19965771871296,100.19965771871296,0.0019888742027240557,0.0,5.298317366548021,200,0.0,0.0,50000.0
2,99.80484442519905,99.80484442519905,-0.003948049190035624,0.0,5.298317366548021,200,0.0,0.0,50000.0
3,99.84783208354912,99.84783208354912,0.00043062442002860294,0.0,5.298317366548021,200,0.0,0.0,50000.0
4,99.23123176980845,99.23123176980845,-0.006194546764565127,0.0,5.298317366548021,200,0.0,0.0,50000.0
5,99.66500758190145,99.66500758190145,0.004361837119138895,0.0,5.298317366548021,200,0.0,0.0,50000.0
6,99.58479457304367,99.58479457304367,-0.0008051502417923636,0.0,5.298317366548021,200,0.0,0.0,50000.0
7,99.97109797754273,99.97109797754273,0.003871635982328583,0.0,5.298317366548021,200,0.0,0.0,50000.0
8,99.9322683618312,99.9322683618312,-0.0003884838650885595,0.0,5.298317366548021,200,0.0,0.0,50000.0
9,99.65101852414662,99.65101852414662,-0.0028183725024473953,0.0,5.298317366548021,200,0.0,0.0,50000.0
10,99.6240198034584,99.6240198034584,-0.00027096942075638386,0.0,5.298317366548021,200,0.0,0.0,50000.0
11,99.43127664258267,99.43127664258267,-0.0019365796796638097,0.0,5.298317366548021,200,0.0,0.0,50000.0
12,99.76018039100329,99.76018039100329,0.0033023910988105045,0.0,5.298317366548021,200,0.0,0.0,50000.0
13,99.10943261941156,99.10943261941156,-0.006544489973962619,0.0,5.298317366548021,200,0.0,0.0,50000.0
14,99.78801372914297,99.78801372914297,0.006823453544070678,0.0,5.298317366548021,200,0.0,0.0,50000.0
15,99.86211569655303,99.86211569655303,0.000742318284750944,0.0,5.298317366548021,200,1.492502238753358e-06,0.0,49999.925
16,99.72746442141471,99.72746442141471,-0.0013492818160862586,0.0,5.298317366548021,200,1.4659645810960305e-05,0.0,49999.26334523472
17,100.15318523840929,100.15318523840929,0.004259756624395211,0.0,5.298317366548021,200,1.614779405737266e-05,0.0,49999.18856623115
18,100.32070054581294,100.32070054581294,0.0016711936892526513,0.0,5.298317366548021,200,7.850973390623114e-06,0.0,49999.605481837
19,100.74592743594901,100.74592743594901,0.00422971756541291,0.0,5.298317366548021,200,6.722876671992237e-06,0.0,50000.33783528123
20,100.17734847006979,100.17734847006979,-0.005659677616134597,0.0,5.298317366548021,200,6.58578115973842e-05,0.0,49996.28783528123
21,99.94768684360511,99.94768684360511,-0.0022951823785916413,0.0,5.298317366548021,200,0.0007881650581629204,0.0,49945.578638311876
22,99.96409709301061,99.96409709301061,0.0001641749087443895,0.0,5.298317366548021,200,0.0009002382562883998,0.0,49933.024203130575
23,100.11356674559171,100.11356674559171,0.0014941166097163679,0.0,5.298317366548021,200,0.0008753892752474565,0.0,49933.6013705903
24,100.36228774603865,100.36228774603865,0.002481307573821215,0.0,5.298317366548021,200,0.0009098941883697644,0.0,49940.13164344796
25,100.79946344661631,100.79946344661631,0.004346516037498422,0.0,5.298317366548021,200,0.0004871517209016455,0.0,49988.66804449517
26,101.02857739998969,101.02857739998969,0.0022703887014850006,0.0,5.298317366548021,200,0.0006680733758013,0.0,49996.00155445219
27,99.54189092023387,99.54189092023387,-0.014824851537738876,0.0,5.298317366548021,200,0.003840769197034156,0.0,49717.04776438678
28,98.92668657896688,98.92668657896688,-0.006199533643317588,0.0,5.298317366548021,200,0.004179582973089819,0.0,49678.39894778388
29,98.91386586854125,98.91386586854125,-0.00012960649659506123,0.0,5.298317366548021,200,0.00438489171078083,0.0,49664.07188333883
30,99.09909189195639,99.09909189195639,0.0018708480448491346,0.0,5.298317366548021,200,0.004259926106339396,0.0,49678.16210109417
31,98.62979828755105,98.62979828755105,-0.004746847920685886,0.0,5.298317366548021,200,0.004699380698852605,0.0,49631.37308979515
32,97.78285789346025,97.78285789346025,-0.008624145305911603,0.0,5.298317366548021,200,0.005012669806504198,0.0,49412.98611168021
33,97.3603897630407,97.3603897630407,-0.0043298325256906,0.0,5.298317366548021,200,0.005897922704722386,0.0,49327.879368358146
34,97.10107938074411,97.10107938074411,-0.002666960577204354,0.0,5.298317366548021,200,0.00663854582826601,0.0,49249.75298694085
35,96.6584155816514,96.6584155816514,-0.0045692167945635895,0.0,5.298317366548021,200,0.006725925832620744,0.0,49158.72495897742
36,96.91192611327816,96.91192611327816,0.0026193132103546485,0.0,5.298317366548021,200,0.006533303752090767,0.0,49186.54497810238
37,97.64959356838973,97.64959356838973,0.007582907360113545,0.0,5.298317366548021,200,0.006385278036785736,0.0,49305.08213776459
38,97.9464116691628,97.9464116691628,0.003035014219772733,0.0,5.298317366548021,200,0.006317711006591992,0.0,49332.304643408934
