step,agent_id,ancestor_id,parent_id,wealth,cash,holdings,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,threshold,holding_period,risk_appetite,age
1000,421,421,-1,50000.0,50000.0,0.0,0.23278813408242893,-0.5517946114100035,0.4261193748824273,-0.00917274192778064,-0.6761895543694195,-0.049378306636880066,0.1591110146256236,20,0.44065446686419013,1000
1000,422,422,-1,47454.24406757815,47454.24406757815,0.0,0.6477231370920167,0.3350237617764322,0.17863099219414963,-0.12669902428364707,0.19564479101261756,0.6180414697605491,0.27827167147409504,20,0.4029747654484207,1000
1000,424,424,-1,30225.21175594295,-9.070284612167598,332.7156401706897,0.10180377065854573,-0.09304503640740093,-0.018745220328415628,0.6396354051916517,0.7546781923910693,0.044210909843007885,0.3716454639535968,60,0.4299219394942235,1000
1000,425,425,-1,50000.0,50000.0,0.0,-0.39469161290689414,-0.12006619974395115,0.6826565199434916,-0.06363143298039425,-0.09068818027464666,-0.5928822892058557,0.33054604366819734,60,0.43835554211932976,1000
1000,426,426,-1,46141.49191449104,46141.49191449104,0.0,-0.8729547648305551,0.2925717050211743,0.20664443596189927,0.24379096955924281,0.21851456415567694,-0.049670931940528185,0.44241482171738145,3,0.36590393459220066,1000
1000,427,427,-1,38918.55894325126,38918.55894325126,0.0,0.006119503604009019,-0.2187396243126634,-0.6684582445490224,0.4980051070417135,0.019922536636776688,0.5068265084029868,0.47227374892931234,3,0.7754598821350358,1000
1000,428,428,-1,30632.693955843777,30632.693955843777,0.0,-0.07455690242336721,-0.5207230669927354,0.36605457729502017,0.6453146139314325,-0.23236879743232264,0.34477034859520345,0.16950992609451238,1,0.6690253759833317,1000
1000,429,429,-1,34735.16441070591,34735.16441070591,0.0,-0.10943237037014972,0.0731339056747169,0.8272158821972001,-0.4350143691316495,-0.05980134649369159,-0.32492486824368266,0.20481507042936914,5,0.2342936256180027,1000
1000,430,430,-1,50000.0,50000.0,0.0,-0.8446198269108937,0.19583675884755083,-0.12501326173547186,-0.22018633707127075,-0.3643153724657952,-0.22678025182013156,0.4915787897993028,1,0.46630150620429217,1000
1000,431,431,-1,29970.530867507652,29970.530867507652,0.0,0.40911950436844224,-0.3950567885710988,-0.2245456145986422,-0.29008751614599715,0.6216118858019187,0.39443444109225106,0.06888477703479787,60,0.32086042205655213,1000
1000,432,432,-1,49900.99634222006,49900.99634222006,0.0,-0.015609986041725775,0.8518683973496589,0.08194417541918365,0.09225187340346375,-0.2358007656101228,-0.45083179217841557,0.4078515815391706,1,0.4527770202943376,1000
1000,433,433,-1,32694.59053044081,32694.59053044081,0.0,-0.23336580893008294,0.11349090696275534,0.7007724329945113,-0.6413088746521465,-0.16361187013045195,-0.05943310238365674,0.05985056029246679,3,0.5077611577700634,1000
1000,434,434,-1,31648.86963025489,31648.86963025489,0.0,-0.22038983933526224,0.5917376051203255,-0.2844666512067497,-0.6349124641755224,0.30193007997083626,-0.16148696355689787,0.15185529952701032,5,0.3351206049667351,1000
1000,435,435,-1,31310.19461603314,-9.39717225755885,344.65902043740044,0.07206346349085013,0.11335138288387206,0.6843149532318952,-0.6310858957973129,0.08630902410931507,0.328561577933645,0.12184841435552053,10,0.24719579388217053,1000
1000,436,436,-1,37586.250164594036,-11.289821688042139,413.7452170552441,0.06080245001156766,-0.34624903503494464,0.6918129127442202,-0.32785289316271654,0.22565346282710308,-0.4892878056208758,0.27104433337283235,3,0.20970635320323172,1000
1000,437,437,-1,42699.01900233449,-12.81354976563307,470.02586968572103,0.13703703682168591,-0.6266671877367295,0.26326469898573013,0.21826209280112055,0.6410042507124231,-0.24632497647600343,0.4234518809221177,5,0.29336121846585433,1000
1000,438,438,-1,31060.96016579749,31060.96016579749,0.0,0.42776347709696966,-0.2305522911655682,-0.4646907715650033,-0.5591107491530846,0.18549290790725192,-0.44823441057121854,0.1070508838341185,10,0.3013801133909477,1000
