step,price,fundamental,log_return,volume,strategy_entropy,n_families,wealth_gini,acf1,mean_fitness
0,100.0,100.0,0.0,0.0,5.298317366548021,200,0.0,0.0,50000.0
1,100.0,100.0,0.0,0.0,5.298317366548021,200,0.0,0.0,50000.0
2,100.0,100.0,0.0,0.0,5.298317366548021,200,0.0,0.0,50000.0
3,100.0,100.0,0.0,0.0,5.298317366548021,200,0.0,0.0,50000.0
4,100.00050000125,100.00050000125,5.000000000012957e-06,0.0,5.298317366548021,200,1.492502238753358e-06,0.0,49999.925
5,99.99905257335602,99.99905257335602,-1.4474311320865304e-05,0.0,5.298317366548021,200,8.031980402099407e-06,0.0,49999.59638615248
6,99.99955176737431,99.99955176737431,4.991975018347536e-06,0.0,5.298317366548021,200,9.522097116192509e-06,0.0,49999.52150723663
7,99.99889335998665,99.99889335998665,-6.584125064022035e-06,0.0,5.298317366548021,200,1.6011982686065644e-05,0.0,49999.195390702596
8,99.99939175201004,99.99939175201004,4.9839629686530975e-06,0.0,5.298317366548021,200,1.7499729274691603e-05,0.0,49999.12063208539
9,99.99872285269021,99.99872285269021,-6.689056255919836e-06,0.0,5.298317366548021,200,2.3979811883896133e-05,0.0,49998.795013368
10,99.99922044395495,99.99922044395495,4.975963817845471e-06,0.0,5.298317366548021,200,2.5465191924783575e-05,0.0,49998.720374863995
11,99.99854583337245,99.99854583337245,-6.746181170545299e-06,0.0,5.298317366548021,200,3.1935249104371453e-05,0.0,49998.39526511798
12,99.99904262513671,99.99904262513671,4.967977545052876e-06,0.0,5.298317366548021,200,3.341826624004012e-05,0.0,49998.32074653843
13,99.99886466144682,99.99886466144682,-1.77965552047012e-06,0.0,5.298317366548021,200,4.133113230259233e-05,0.0,49997.92239121085
14,99.99910865890668,99.99910865890668,2.4399993240733836e-06,0.0,5.298317366548021,200,4.9202894860373194e-05,0.0,49997.52360120106
15,99.99940199676524,99.99940199676524,2.9334004298072236e-06,0.0,5.298317366548021,200,5.8542783707538925e-05,0.0,49997.05205094072
16,99.99921506841675,99.99921506841675,-1.86929641052592e-06,0.0,5.298317366548021,200,7.565134792442455e-05,0.0,49996.1773570655
17,99.99647886832089,99.99647886832089,-2.736259008543798e-05,0.0,5.298317366548021,200,9.787064346109049e-05,0.0,49995.03540581653
18,99.99634749453547,99.99634749453547,-1.3137849772914006e-06,0.0,5.298317366548021,200,0.0001149476414323553,0.0,49994.16239552319
19,99.99676773312166,99.99676773312166,4.202530529199476e-06,0.0,5.298317366548021,200,0.0001242122193936751,0.0,49993.69477249791
20,99.9956163695991,99.9956163695991,-1.1514073675660467e-05,0.0,5.298317366548021,200,0.0001669079461385368,0.0,49991.23486602782
21,99.9725295486236,99.9725295486236,-0.00023090498711254392,0.0,5.298317366548021,200,0.00036874959197540395,0.0,49976.21615232472
22,99.91831792885611,99.91831792885611,-0.0005424122392870358,0.0,5.298317366548021,200,0.0006571727469692245,0.0,49940.89902151626
23,99.90145964935459,99.90145964935459,-0.00016873484442666686,0.0,5.298317366548021,200,0.0008446879975586917,0.0,49927.14174037154
24,99.85593232699392,99.85593232699392,-0.00045582616691702783,0.0,5.298317366548021,200,0.0011293872150166435,0.0,49898.18857648909
25,99.8414156861148,99.8414156861148,-0.0001453864164860274,0.0,5.298317366548021,200,0.0012937261503563058,0.0,49885.14715933456
26,99.80318098926931,99.80318098926931,-0.0003830276195764924,0.0,5.298317366548021,200,0.0015808460169153733,0.0,49859.427244076185
27,99.78958901767777,99.78958901767777,-0.0001361970337109515,0.0,5.298317366548021,200,0.0017263831678679298,0.0,49847.4829766816
28,99.76845846589808,99.76845846589808,-0.00021177348771567195,0.0,5.298317366548021,200,0.0019262108385581299,0.0,49833.16191679789
29,99.75236304147658,99.75236304147658,-0.00016134079977029843,0.0,5.298317366548021,200,0.002069200923556916,0.0,49823.03188921751
30,99.75341477333319,99.75341477333319,1.0543372408904167e-05,0.0,5.298317366548021,200,0.0020825777772115026,0.0,49821.666003284154
31,99.74518723901163,99.74518723901163,-8.248212511999873e-05,0.0,5.298317366548021,200,0.002125764050881539,0.0,49812.31938885278
32,99.74624859400816,99.74624859400816,1.0640607122890698e-05,0.0,5.298317366548021,200,0.0021402473297890703,0.0,49809.61602275891
33,99.72623418467123,99.72623418467123,-0.00020067338737954734,0.0,5.298317366548021,200,0.0021779266931984645,0.0,49793.24233897936
34,99.72597178914481,99.72597178914481,-2.6311619381549436e-06,0.0,5.298317366548021,200,0.0021843737417215677,0.0,49792.897517236604
35,99.71056329462574,99.71056329462574,-0.00015452027927836156,0.0,5.298317366548021,200,0.0022134193652481966,0.0,49779.41827599748
36,99.72091467547001,99.72091467547001,0.0001038088967591251,0.0,5.298317366548021,200,0.002257722576754228,0.0,49772.01182217849
37,99.72590530545928,99.72590530545928,5.004471859496645e-05,0.0,5.298317366548021,200,0.002322367702280759,0.0,49768.00140380699
38,99.6997876899349,99.6997876899349,-0.00026192829300396395,0.0,5.298317366548021,200,0.002449111409658497,0.0,49738.66403444032
39,99.69929564890255,99.69929564890255,-4.935238659199089e-06,0.0,5.298317366548021,200,0.0024507893479039354,0.0,49738.47693376293
40,99.67722997939262,99.67722997939262,-0.00022134671602373705,0.0,5.298317366548021,200,0.0024403495218453465,0.0,49724.47692615975
41,99.68768722157442,99.68768722157442,0.00010490554043523293,0.0,5.298317366548021,200,0.0024984327897644935,0.0,49714.67873689164
42,99.68717227555838,99.68717227555838,-5.165606308981343e-06,0.0,5.298317366548021,200,0.0025131242783888166,0.0,49713.85146337529
43,99.67866029335612,99.67866029335612,-8.539058170350308e-05,0.0,5.298317366548021,200,0.0026889348061488994,0.0,49687.9054969523
44,99.69137431703832,99.69137431703832,0.00012754197213520383,0.0,5.298317366548021,200,0.0027535791911203053,0.0,49676.800045906006
45,99.69559437912316,99.69559437912316,4.233037006441059e-05,0.0,5.298317366548021,200,0.002856648921569973,0.0,49670.321617964466
46,99.67463737445041,99.67463737445041,-0.00021023203479892923,0.0,5.298317366548021,200,0.003032322901317238,0.0,49644.95031942687
47,99.67997402764044,99.67997402764044,5.3539300182419886e-05,0.0,5.298317366548021,200,0.003078257402826151,0.0,49640.329210934564
48,99.6774762743058,99.6774762743058,-2.5058038523088195e-05,0.0,5.298317366548021,200,0.003106429716673563,0.0,49638.646952436044
49,99.66726919838469,99.66726919838469,-0.00010240627016112089,0.0,5.298317366548021,200,0.0032675905478802875,0.0,49617.93698132142
50,99.68445428434019,99.68445428434019,0.00017240970579878446,0.0,5.298317366548021,200,0.0033547603280701366,0.0,49604.31351482941
51,99.64151410217924,99.64151410217924,-0.00043085387391113235,0.0,5.298317366548021,200,0.003694631173063798,0.0,49571.60518591283
52,99.64413554304008,99.64413554304008,2.6308375597076423e-05,0.0,5.298317366548021,200,0.00374643857769986,0.0,49568.453133869254
53,99.62125112926213,99.62125112926213,-0.00022968779737132344,0.0,5.298317366548021,200,0.003955892719482549,0.0,49554.13150544134
54,99.61924095822724,99.61924095822724,-2.01783383880039e-05,0.0,5.298317366548021,200,0.003971222500474372,0.0,49551.56887936717
55,99.61414040926967,99.61414040926967,-5.120175066720334e-05,0.0,5.298317366548021,200,0.003997317527461675,0.0,49548.210122875236
56,99.59517202031087,99.59517202031087,-0.00019043677009651218,0.0,5.298317366548021,200,0.004072079740726247,0.0,49528.63525711147
57,99.61162392584838,99.61162392584838,0.0001651741397352669,0.0,5.298317366548021,200,0.004122737492753419,0.0,49514.292504922865
58,99.56607147802416,99.56607147802416,-0.00045740511783773623,0.0,5.298317366548021,200,0.004462359966017212,0.0,49480.70959848047
59,99.56932218204508,99.56932218204508,3.2648179326315844e-05,0.0,5.298317366548021,200,0.004513678967848105,0.0,49477.625339152255
60,99.55906678954254,99.55906678954254,-0.0001030028170727064,0.0,5.298317366548021,200,0.004592218586955721,-0.060819744910756195,49472.568711887274
61,99.56287801379473,99.56287801379473,3.828030362424474e-05,0.0,5.298317366548021,200,0.004738680458990905,-0.06676443630076576,49456.0833875103
62,99.5833621779071,99.5833621779071,0.00020571981840982766,0.0,5.298317366548021,200,0.004820009925951731,-0.0453903425657711,49439.05185077563
63,99.55960662811495,99.55960662811495,-0.00023857784231359663,0.0,5.298317366548021,200,0.005068266864107053,-0.08023472932587461,49419.7786369563
64,99.5580756819441,99.5580756819441,-1.5377300027965212e-05,0.0,5.298317366548021,200,0.005112210798441127,-0.09011767224262532,49413.71548052691
65,99.56394334633424,99.56394334633424,5.893536456152394e-05,0.0,5.298317366548021,200,0.00518844605219206,-0.08707089162774838,49406.94832700381
66,99.55150920227368,99.55150920227368,-0.00012489381328849316,0.0,5.298317366548021,200,0.005348021348443193,-0.0956128634423147,49382.64732939713
67,99.55732442627388,99.55732442627388,5.841251636978599e-05,0.0,5.298317366548021,200,0.005435168206823043,-0.10279317778558392,49375.04447605946
68,99.55605638508911,99.55605638508911,-1.2736875639614368e-05,0.0,5.298317366548021,200,0.005594521743678089,-0.10112439945131411,49360.374617429676
69,99.557708162958,99.557708162958,1.6591297670182917e-05,0.0,5.298317366548021,200,0.005609074247803633,-0.1006810833181074,49359.511584519285
70,99.51653938327718,99.51653938327718,-0.0004136022692551984,0.0,5.298317366548021,200,0.005680662646801175,-0.11711580999956513,49331.204516751226
71,99.52468132131754,99.52468132131754,8.181157667828343e-05,0.0,5.298317366548021,200,0.00569763891715095,-0.15275120165598569,49318.86583094574
72,99.46766666058694,99.46766666058694,-0.0005730337158083882,0.0,5.298317366548021,200,0.006013324784173099,-0.18101406858180957,49280.259580289654
73,99.47227791266228,99.47227791266228,4.635823223996199e-05,0.0,5.298317366548021,200,0.00607375520243535,-0.21930620005135726,49275.52831371308
