step,family_id,n_agents,total_wealth,wealth_share,alpha,phase,peak_alpha,t_peak,t_half,birth_step
2000,133120,1,16362.538198682256,0.0021283651315237907,-8.934420168580933e-05,extinct,0.0021478294625594087,732,-1,0
2000,133121,1,16948.235268599998,0.0019467936901846501,0.00016294231559100964,extinct,0.001831127155068824,1,-1,0
2000,133122,1,19750.824502311654,0.002716294916218654,0.00017290161544552567,extinct,0.0021478294625594087,732,-1,0
2000,133123,1,16114.934030625594,0.001851074840027006,0.00016294231559100964,extinct,0.001831127155068824,1,-1,0
2000,133124,1,18542.356522700597,0.0022400155531262975,-0.0007043175058169451,extinct,0.001831127155068824,1,-1,0
2000,133125,1,17141.95520252517,0.001969045726402676,0.00016294231559100964,extinct,0.001831127155068824,1,-1,0
2000,133126,1,15555.623036960384,0.0018792022199930188,-0.0007043175058169451,extinct,0.001831127155068824,1,-1,0
2000,133127,1,17081.653030402216,0.001821056824811146,0.00013243429160519687,extinct,0.001831127155068824,1,-1,0
2000,133128,1,17789.6131437274,0.0018965316979847374,0.00013243429160519687,extinct,0.001831127155068824,1,-1,0
2000,133129,1,16026.669237051621,0.0019361071130228576,-0.0007043175058169451,extinct,0.001831127155068824,1,-1,0
2000,133130,1,16731.084426868096,0.0019218502148432865,0.00016294231559100964,extinct,0.001831127155068824,1,-1,0
2000,133131,1,18321.569918791865,0.0022698429342103902,0.0003500357488380141,extinct,0.0021478294625594087,732,-1,0
2000,133132,1,15470.281622558694,0.0018688925220130697,-0.0007043175058169451,extinct,0.001831127155068824,1,-1,0
2000,133133,1,20224.947410481567,0.0027675921050679107,0.0004261767592114318,extinct,0.0021478294625594087,732,-1,0
2000,133134,5,100000.0,0.015856212361367705,-0.00028510966015502534,extinct,0.0021478294625594087,732,-1,0
2000,133135,1,17701.446454868514,0.0018871323412490797,0.00013243429160519687,extinct,0.001831127155068824,1,-1,0
2000,133136,1,17472.194044709348,0.0018626919861276104,0.00013243429160519687,extinct,0.001831127155068824,1,-1,0
2000,133137,1,17778.884499764168,0.001895387928685862,0.00013243429160519687,extinct,0.001831127155068824,1,-1,0
2000,133138,2,39318.005674399996,0.005380295922801303,0.0004261767592114318,extinct,0.0021478294625594087,732,-1,0
2000,133139,1,17190.93954421343,0.0018327077435765322,0.00013243429160519687,extinct,0.001831127155068824,1,-1,0
2000,133140,1,17406.261128797585,0.0018556629482302175,0.00013243429160519687,extinct,0.001831127155068824,1,-1,0
2000,133141,1,17586.10521985645,0.001874835935109286,0.00013243429160519687,extinct,0.001831127155068824,1,-1,0
2000,133142,2,30775.78332503183,0.003717878750919183,-0.0007043175058169451,extinct,0.001831127155068824,1,-1,0
