step,price,fundamental,log_return,volume,strategy_entropy,n_families,wealth_gini,acf1,mean_fitness
0,98.9360774455446,98.9360774455446,0.0,0.0,5.298317366548021,200,0.0,0.0,50000.0
1,96.23902864784749,96.23902864784749,-0.027638980627272675,0.0,5.298317366548021,200,0.0,0.0,50000.0
2,93.86464325797476,93.86464325797476,-0.024981199413561042,0.0,5.298317366548021,200,1.492502238753358e-06,0.0,49999.925
3,92.99593068436323,92.99593068436323,-0.009298043069071565,0.0,5.298317366548021,200,5.617906545729481e-05,0.0,49997.16126251734
4,89.81705751634121,89.81705751634121,-0.03478082877327665,0.0,5.298317366548021,200,0.0012507467875432687,0.0,49935.32730311262
5,87.81464186433645,87.81464186433645,-0.022546656772297908,0.0,5.298317366548021,200,0.0016749869089030193,0.0,49912.69539337679
6,88.05817623031948,88.05817623031948,0.0027694390102599013,0.0,5.298317366548021,200,0.001650241356499042,0.0,49917.51173098019
7,88.47668581463968,88.47668581463968,0.004741390607014003,0.0,5.298317366548021,200,0.0016103964603276246,0.0,49921.60040051225
8,87.67532277343348,87.67532277343348,-0.009098602689761917,0.0,5.298317366548021,200,0.0020144745381035123,0.0,49896.70800830187
9,89.48873259125094,89.48873259125094,0.020472247024704144,0.0,5.298317366548021,200,0.0020278834296748515,0.0,49932.28693191337
10,88.45233741009234,88.45233741009234,-0.011648877920221476,0.0,5.298317366548021,200,0.002373120597535073,0.0,49907.20982670289
11,89.59302659605827,89.59302659605827,0.012813642182888033,0.0,5.298317366548021,200,0.002540480293257554,0.0,49925.52235943241
12,87.79462062370631,87.79462062370631,-0.020277258541751917,0.0,5.298317366548021,200,0.0030769520774020665,0.0,49879.25412083654
13,86.77621478703604,86.77621478703604,-0.011667669317110342,0.0,5.298317366548021,200,0.003246054780348586,0.0,49861.40422171634
14,87.83157964958647,87.83157964958647,0.012088552150858821,0.0,5.298317366548021,200,0.002909602368483995,0.0,49892.034937583965
15,89.69149054986147,89.69149054986147,0.020954785824732525,0.0,5.298317366548021,200,0.0029112732390811466,0.0,49922.610095963486
