step,agent_id,ancestor_id,parent_id,wealth,cash,holdings,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,threshold,holding_period,risk_appetite,age
2000,50251,50251,-1,18638.85088376525,18638.85088376525,0.0,-0.49518752654498915,-0.184126408931115,0.6447788476998753,0.097110140014165,0.46069864216627865,0.2889176326564114,0.4624390490332576,5,0.6918527369558014,2000
2000,50254,50254,-1,20000.0,20000.0,0.0,0.5979930396437134,0.5010232627308738,0.1831532290998257,0.0023857696864347626,-0.1687601963389303,-0.5738895482975253,0.11689000789249408,3,0.7196764584429458,2000
2000,50256,50256,-1,20000.0,20000.0,0.0,-0.062397908462391766,-0.26867598333747494,-0.2548389894202795,-0.024469151977547683,-0.15663145400495218,0.9131509484670128,0.23947314186902233,10,0.2766141937354867,2000
2000,50258,50258,-1,19659.242585070595,19659.242585070595,0.0,-0.24671037586854686,-0.25376569824216333,-0.14377071963940113,-0.20925782050851263,-0.6524636292451192,0.6201365318034014,0.47359557629526355,3,0.46119564809929214,2000
2000,50260,50260,-1,18349.357311469423,18349.357311469423,0.0,0.04798897375057756,0.06183949322736045,-0.3537694665396674,-0.29896304370458876,0.39185893690254037,0.7910674889593731,0.4757331725025412,5,0.3913247472406299,2000
2000,50264,50264,-1,19213.00487673114,19213.00487673114,0.0,-0.4711635929460344,-0.10558056711896757,-0.7625903450331561,-0.1806628168273643,0.3116628917121647,-0.23567088648546777,0.27630655171405183,3,0.6076544890457105,2000
2000,50267,50267,-1,20000.0,20000.0,0.0,0.4038290950759587,0.667761866765433,0.5488025388946068,-0.11209202719192118,-0.20170245457102,0.19126793204021708,0.4487577877399263,10,0.2230902093213322,2000
2000,50268,50268,-1,18037.57368747633,-5.412895975034189,171.57850715633754,0.5192969349018705,0.08697788453213878,0.8169844380699793,0.2143289738928065,-0.08139182860450381,0.05234911787020264,0.46446529634552675,5,0.47968325515066057,2000
2000,50271,50271,-1,14836.142443725425,14836.142443725425,0.0,0.33733795498912184,-0.38142421665071463,0.2187595379120515,-0.20570845716861907,0.5404372715928255,0.5987274185898458,0.27993024323661386,1,0.5251279057602096,2000
2000,50272,50272,-1,19585.4659600284,-5.877403008911642,186.3024966443313,0.7252376785462443,-0.172891960773467,0.02242469663128896,0.07498407179298179,-0.26407382325546985,-0.6068593060556451,0.2062733374816408,3,0.4647872574960087,2000
2000,50276,50276,-1,20841.260096612183,20841.260096612183,0.0,0.39121347484240176,0.4079734125168205,0.07554229772107406,-0.20930682320836336,0.2025560652172597,-0.7680916398700472,0.49303312623743795,3,0.47981709612095963,2000
2000,50278,50278,-1,18726.161409929235,18726.161409929235,0.0,0.008093209758722209,-0.7205569422061929,-0.5689068329287014,-0.20256514935008105,0.336917611483095,0.05030995709203851,0.3860563568919588,10,0.7887200208669574,2000
2000,50284,50284,-1,20000.0,20000.0,0.0,0.29183595181534633,-0.14214368031468994,-0.6524042322761509,-0.027948858995672676,-0.2522411869642512,-0.6360730413737861,0.4503695244972883,1,0.5670006478012912,2000
2000,50286,50286,-1,19333.07980865781,19333.07980865781,0.0,0.32337303590639377,-0.5711751662442607,-0.7127371409821555,-0.05322361871138803,0.03960690713217069,0.23831306363226276,0.0851719829437579,3,0.6322770720735209,2000
2000,50290,50290,-1,22243.331242924647,22243.331242924647,0.0,-0.16549086058678955,0.43395874489187236,-0.22558227338194836,-0.16060364950892936,-0.3189874239079128,0.7783692644773129,0.4112011027544497,10,0.25973973177148263,2000
2000,50293,50293,-1,19529.66039352208,19529.66039352208,0.0,-0.46342806100512063,-0.7983853674389729,-0.13674351348060948,0.09451424621325233,0.012217196080533845,0.3464595881715777,0.37257869668760285,60,0.3755647262999845,2000
2000,50302,50302,-1,17515.76939261388,17515.76939261388,0.0,-0.430895012965431,-0.29946917317318933,0.6309986631963455,-0.333586085518013,-0.4520239670896667,-0.10432183803116928,0.4280344969613138,20,0.7280936990041373,2000
2000,50303,50303,-1,20000.0,20000.0,0.0,0.12859577345798937,-0.6927738789372425,-0.6586149720341773,-0.0010417431508382097,-0.20108387912711362,0.17122495919055764,0.17767334359701675,1,0.5616035137382213,2000
2000,50311,50311,-1,20000.0,20000.0,0.0,-0.10783080223135283,-0.8726481166978242,-0.01184077164275397,0.022973173551903932,-0.4410413400601921,0.17796726748380357,0.2511613449552495,60,0.7760352498195242,2000
2000,50314,50314,-1,15196.193793825614,-4.560226206011066,144.55049724416665,-0.14689828745519823,-0.30203778785160157,0.5572201044363363,0.34496695538456873,0.10862092704213133,0.6677567797975609,0.38137337270462934,5,0.586430170226524,2000
2000,50317,50317,-1,18228.173106712544,18228.173106712544,0.0,0.4457520428320469,0.29612444995546844,0.42344643870461823,-0.1692068230046841,0.3787557025345106,0.6018485763414707,0.2933119165018164,5,0.43775790424983,2000
2000,50323,50323,-1,20000.0,20000.0,0.0,0.13339703446432652,-0.11067761699363761,0.799712339937122,-0.0927518119262939,0.5163507838629146,0.23493581896673188,0.47069241745993146,60,0.2835145063864446,2000
2000,50325,50325,-1,14553.602186896258,14553.602186896258,0.0,0.3169395678823702,-0.20908832798680926,0.7624693033019004,-0.19276144903960046,0.27316620599910457,0.40335491889493524,0.20267540146315519,3,0.3820168118253928,2000
2000,50331,50331,-1,20000.0,20000.0,0.0,0.7585210447437083,-0.5287933684523224,0.22650523857330682,0.014492920089779194,-0.1727272709026882,0.2523371162044733,0.2413168603062758,60,0.6532675214485072,2000
