step,family_id,n_agents,total_wealth,wealth_share,alpha,phase,peak_alpha,t_peak,t_half,birth_step
2000,97501,1,18500.294696816964,0.00217420098532301,-0.0003572945751527712,extinct,0.0024631172760280606,10,-1,0
2000,97502,7,22328.678355451462,0.0038643843370083347,0.0003965079322437987,extinct,0.0024631172760280606,10,-1,0
2000,97503,3,60262.19039926112,0.015686295634140406,0.0003591249403315753,extinct,0.0024631172760280606,10,-1,0
2000,97504,1,18078.73371093914,0.0021246580820401236,-0.0003572945751527712,extinct,0.0024631172760280606,10,-1,0
2000,97505,1,16630.283588043563,0.002110498437793202,0.001344031241223843,extinct,0.0024631172760280606,10,-1,0
2000,97506,3,18481.608715058657,0.0021720049619289813,-0.0003572945751527712,extinct,0.0024631172760280606,10,-1,0
2000,97507,1,17167.850102423694,0.0021787193603531084,0.001344031241223843,extinct,0.0024631172760280606,10,-1,0
2000,97508,1,19757.442133052333,0.00232194410181669,-0.0003572945751527712,extinct,0.0024631172760280606,10,-1,0
2000,97509,1,16705.043388949514,0.002119985975524379,0.001344031241223843,extinct,0.0024631172760280606,10,-1,0
2000,97510,1,17307.36174081261,0.0018511192441905734,0.0007757841634369728,extinct,0.0024631172760280606,10,-1,0
2000,97511,4,16982.44856710381,0.0026503434022910944,0.0007622856534263702,extinct,0.0024631172760280606,10,-1,0
2000,97512,1,17390.6698704181,0.0018600295151041694,0.0007757841634369728,extinct,0.0024631172760280606,10,-1,0
2000,97513,3,30678.73901536596,0.004329926292307215,0.0001007393163875762,extinct,0.0024631172760280606,10,-1,0
2000,97514,2,17238.37174078743,0.002690283714324758,0.0007622856534263702,extinct,0.0024631172760280606,10,-1,0
2000,97515,1,17828.220613265996,0.0019068280169512563,0.0007757841634369728,extinct,0.0024631172760280606,10,-1,0
2000,97516,1,17291.942875405744,0.0018494701102032178,0.0007757841634369728,extinct,0.0024631172760280606,10,-1,0
2000,97517,2,37752.48353942173,0.006533754651774443,0.0003965079322437987,extinct,0.0024631172760280606,10,-1,0
2000,97518,2,16295.873305145864,0.002543193940980119,0.0007622856534263702,extinct,0.0024631172760280606,10,-1,0
2000,97519,10,183903.13956185814,0.03435770578678926,-0.0009656919637406043,extinct,0.0024631172760280606,10,-1,0
2000,97520,3,61099.92979643078,0.011414994961699046,-0.0009656919637406043,extinct,0.0024631172760280606,10,-1,0
2000,97521,1,18916.23917439614,0.002223083822478459,-0.0003572945751527712,extinct,0.0024631172760280606,10,-1,0
2000,97522,2,19290.730325513126,0.002448127598085957,0.001344031241223843,extinct,0.0024631172760280606,10,-1,0
2000,97523,2,34093.08201748976,0.0040067044190316555,-0.0003572945751527712,extinct,0.0024631172760280606,10,-1,0
2000,97524,1,17557.870897811346,0.0018779126011626423,0.0007757841634369728,extinct,0.0024631172760280606,10,-1,0
2000,97525,2,19703.993718805494,0.002780976115862512,0.0001007393163875762,extinct,0.0024631172760280606,10,-1,0
2000,97526,2,39705.8856221649,0.007418052456637807,-0.0009656919637406043,extinct,0.0024631172760280606,10,-1,0
2000,97527,1,17774.715837991447,0.0025086822964483753,0.0001007393163875762,extinct,0.0024631172760280606,10,-1,0
2000,97528,1,20093.49562277011,0.0028359495140206107,0.0001007393163875762,extinct,0.0024631172760280606,10,-1,0
2000,97529,2,40008.25804929534,0.007474543188194301,-0.0009656919637406043,extinct,0.0024631172760280606,10,-1,0
2000,97530,1,17288.448031072534,0.0018490963170337252,0.0007757841634369728,extinct,0.0024631172760280606,10,-1,0
2000,97531,1,17255.946596483358,0.0018456201066249513,0.0007757841634369728,extinct,0.0024631172760280606,10,-1,0
2000,97532,1,15758.762053937171,0.0022241552404542943,0.0001007393163875762,extinct,0.0024631172760280606,10,-1,0
2000,97533,2,16093.627715926485,0.0018913634518162214,-0.0003572945751527712,extinct,0.0024631172760280606,10,-1,0
2000,97534,1,19891.045515791728,0.003104269742913817,0.0007622856534263702,extinct,0.0024631172760280606,10,-1,0
2000,97535,2,33857.48243231348,0.0039790161654861544,-0.0003572945751527712,extinct,0.0024631172760280606,10,-1,0
2000,97536,4,14759.121852095366,0.002083068333634748,0.0001007393163875762,extinct,0.0024631172760280606,10,-1,0
2000,97537,1,17451.569031922852,0.00186654302140887,0.0007757841634369728,extinct,0.0024631172760280606,10,-1,0
