step,family_id,n_agents,total_wealth,wealth_share,alpha,phase,peak_alpha,t_peak,t_half,birth_step
1000,3072,1,40215.12455510079,0.005660248933056086,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3073,1,41480.62093142098,0.005838366608758874,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3074,1,32366.03690627908,0.004555495672157093,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3075,1,38550.94051373395,0.00542601626440802,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3076,1,32949.22157065518,0.004637578480822441,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3077,1,25353.423416441557,0.0035684755282954974,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3078,1,31012.779137424055,0.004365025645592424,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3079,1,41335.528019443824,0.005817944889087524,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3080,1,47085.43443805474,0.006627239949868003,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3081,1,34940.71564557807,0.0049178797937606865,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3082,2,64926.04567742812,0.009138292740326742,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3083,1,15626.880964015332,0.0021994718972552134,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3084,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3085,1,39290.12512814142,0.005530055950255536,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3086,1,38666.2398597103,0.005442244561777845,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3087,1,41390.49436610825,0.005234255870559154,-0.0011571516874308305,extinct,0.015938880999529354,2,16,0
1000,3088,1,43774.935643812794,0.006161289701664315,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3089,1,47642.94237791176,0.006705708778614816,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3090,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3091,2,100000.0,0.014074925778983205,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3092,1,36830.879991639464,0.005183919022569631,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3093,1,23218.325607766066,0.003267962096415725,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3094,2,12824.080324914798,0.001804979787568946,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3095,1,8964.932517011895,0.0012618075979053552,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3096,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3097,1,29066.197718781805,0.0040910457556910486,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3098,1,26627.111897254454,0.0037477462366253714,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3099,1,41150.23023444906,0.0057918643633794115,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3100,1,33136.533285544894,0.004663942465668509,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3101,1,50008.460524187954,0.0070386537019915705,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3102,1,40868.945407923115,0.005752273732818344,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3103,1,27673.801940423826,0.0032616685168413884,-0.0022634654535066256,extinct,0.015938880999529354,2,16,0
1000,3104,1,46591.03950669186,0.006557654230223622,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3105,1,19973.058830699545,0.0028111932062136117,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3106,1,25568.770017145966,0.003598785402512206,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3107,1,39893.37567397662,0.00561496301684315,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3108,1,42585.40202271508,0.005993863727378761,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3109,1,49694.84596048991,0.006994512684918988,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3110,1,24895.861568496086,0.0035040740378042283,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3111,1,47533.98366186891,0.006690372920202052,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3112,1,47913.59459157003,0.006743802876806393,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3113,1,38772.51111077709,0.005457202161489893,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3114,1,50000.0,0.007037462889491602,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3115,1,39346.714924065236,0.00553802092203029,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3116,1,27420.864251295017,0.0038594662913255125,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3117,1,50005.465343428106,0.007038232132522675,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
1000,3118,1,45460.703748174215,0.006398560311158957,0.00021480944647783788,extinct,0.015938880999529354,2,16,0
