step,family_id,n_agents,total_wealth,wealth_share,alpha,phase,peak_alpha,t_peak,t_half,birth_step
2000,16501,5,24516.29434066133,0.0031928405119227305,-0.0006479049494784721,extinct,0.0024140490042751255,2,-1,0
2000,16502,1,16474.397306352424,0.0019340104559060949,2.433725955344809e-06,extinct,0.0024140490042751255,2,-1,0
2000,16503,1,16624.089743381064,0.0019043743183518686,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16504,2,21854.01510394427,0.002846122819479997,-0.0006479049494784721,extinct,0.0024140490042751255,2,-1,0
2000,16505,1,17662.6136345461,0.0019083985000305738,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16506,2,40000.0,0.005558215400695509,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16507,1,17938.78640085943,0.0019382382340522029,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16508,1,18994.711047787474,0.0021759410868389586,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16509,2,38605.86884549372,0.004646806550512187,0.0007377461372977036,extinct,0.0024140490042751255,2,-1,0
2000,16510,5,60978.62955239195,0.00847330894728528,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16511,1,17859.86416425522,0.0019297108959656162,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16512,1,18679.162563063677,0.001924292134499527,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16513,1,18161.963672238933,0.0019623519455761037,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16514,2,41145.22232778626,0.005717350210183557,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16515,1,17490.19109972914,0.0018897687030127324,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16516,2,34840.07692303655,0.0037643777934896444,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16517,5,100000.0,0.013895538501738771,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16518,1,20913.06717828979,0.0025172073692811517,0.0007377461372977036,extinct,0.0024140490042751255,2,-1,0
2000,16519,16,302795.4228001668,0.04207505455669988,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16520,4,64449.96867658719,0.007566098533709446,2.433725955344809e-06,extinct,0.0024140490042751255,2,-1,0
2000,16521,1,19646.915115976437,0.0027300446543444402,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16522,1,21704.888240200722,0.002612515140025721,0.0007377461372977036,extinct,0.0024140490042751255,2,-1,0
2000,16523,2,32825.185163229704,0.0038535097911145274,2.433725955344809e-06,extinct,0.0024140490042751255,2,-1,0
2000,16524,1,15810.241053821543,0.0018111437976228429,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16525,4,41397.33716177514,0.005391316213585425,-0.0006479049494784721,extinct,0.0024140490042751255,2,-1,0
2000,16526,3,60000.0,0.008337323101043263,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16527,7,105604.01106626494,0.012711057283725943,0.0007377461372977036,extinct,0.0024140490042751255,2,-1,0
2000,16528,5,102292.27976521799,0.014214063119082203,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16529,1,17956.846834757736,0.0019401896159753184,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16530,2,33359.627472660046,0.003821515572244406,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16531,1,17867.996451731986,0.00193058956803214,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16532,1,18491.665709302353,0.0019049765618812035,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16533,2,34787.96270788,0.003758746990931607,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16534,4,80000.0,0.011116430801391018,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16535,2,34945.2523341509,0.0040031569920981275,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16536,2,45384.81477563934,0.005720323614947651,0.0006380392548854844,extinct,0.0024140490042751255,2,-1,0
2000,16537,2,34777.25259399889,0.004185974049939668,0.0007377461372977036,extinct,0.0024140490042751255,2,-1,0
2000,16538,1,18752.568242486363,0.0019318542492926165,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16539,1,17547.744265280817,0.0020101836575510757,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16540,4,41203.49409723248,0.005193307970252366,0.0006380392548854844,extinct,0.0024140490042751255,2,-1,0
2000,16541,1,18887.3274968248,0.0019457368937794337,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16542,1,19042.826978949957,0.002057526886728152,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16543,2,39502.66015122036,0.00514456597342883,-0.0006479049494784721,extinct,0.0024140490042751255,2,-1,0
2000,16544,1,18898.531810278593,0.001946891141041794,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16545,1,17451.00432118461,0.001885534675651734,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16546,2,32017.582768148666,0.00366777750244307,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16547,1,17677.551789010726,0.002025053771845214,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16548,1,18802.069273824327,0.0019369537522779172,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16549,2,19663.59186531255,0.0023668139124654887,0.0007377461372977036,extinct,0.0024140490042751255,2,-1,0
2000,16550,1,18549.75861712878,0.0019109611837946961,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16551,1,18642.18302090707,0.0019204825717383963,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16552,3,36132.739769301115,0.004349127655173574,0.0007377461372977036,extinct,0.0024140490042751255,2,-1,0
2000,16553,8,160000.0,0.022232861602782036,4.435444888512737e-05,extinct,0.0024140490042751255,2,-1,0
2000,16554,2,31615.023020234963,0.0037114429103436548,2.433725955344809e-06,extinct,0.0024140490042751255,2,-1,0
2000,16555,1,17024.831083128396,0.00195028128393599,-0.000554927420992939,extinct,0.0024140490042751255,2,-1,0
2000,16556,1,18776.302909792616,0.0019342993500008623,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16557,1,18930.078293621547,0.0019501410003201754,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
2000,16558,1,17901.988842158717,0.0019342623555507405,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16559,1,18382.895390123387,0.00239406707687783,-0.0006479049494784721,extinct,0.0024140490042751255,2,-1,0
2000,16560,1,17477.11551336452,0.0018883559206283372,0.0007526149509590832,extinct,0.0024140490042751255,2,-1,0
2000,16561,3,62370.11243654515,0.008122672168701222,-0.0006479049494784721,extinct,0.0024140490042751255,2,-1,0
2000,16562,1,18610.79470662386,0.001917249006738549,0.0003380415565804997,extinct,0.0024140490042751255,2,-1,0
