step,family_id,n_agents,total_wealth,wealth_share,alpha,phase,peak_alpha,t_peak,t_half,birth_step
2000,138001,1,20000.0,0.0037365129367790814,0.001033428073179563,extinct,0.0054725003900849825,5,14,0
2000,138002,4,79645.0948055872,0.01487974635460365,0.001033428073179563,extinct,0.0054725003900849825,5,14,0
2000,138003,1,16609.11179340179,0.0018623968736802912,-0.0007464816810552102,extinct,0.0054725003900849825,5,14,0
2000,138004,1,15004.62371424189,0.0018804497084617376,-0.000269980262091792,extinct,0.0054725003900849825,5,14,0
2000,138005,4,80000.0,0.017030741571180105,-0.001111414758005437,decay,0.0054725003900849825,5,14,0
2000,138006,1,18637.18280582138,0.002909310564634492,-0.0009336223240346644,extinct,0.0054725003900849825,5,14,0
2000,138007,1,15555.219112846444,0.002260428688444285,-0.0008613977548208917,extinct,0.0054725003900849825,5,14,0
2000,138008,2,33763.33453019119,0.0037859176009056774,-0.0007464816810552102,extinct,0.0054725003900849825,5,14,0
2000,138009,1,17905.759503534173,0.0018281030934627622,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,138010,1,20107.873003555727,0.0031388889603690914,-0.0009336223240346644,extinct,0.0054725003900849825,5,14,0
2000,138011,1,17910.265649253928,0.0018285631520784413,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,138012,3,18322.032130518815,0.0024296503256590277,-0.0009123784481221008,extinct,0.0054725003900849825,5,14,0
2000,138013,2,15650.635394897083,0.001868015399444811,0.00024011520521788552,extinct,0.0054725003900849825,5,14,0
2000,138014,1,18112.10155621304,0.0018491697533125856,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,138015,1,17980.0891516648,0.0018356918393998881,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,138016,1,15291.560481110522,0.001825157237358541,0.00024011520521788552,extinct,0.0054725003900849825,5,14,0
2000,138017,6,64051.37330623518,0.009307715995854886,-0.0008613977548208917,extinct,0.0054725003900849825,5,14,0
2000,138018,1,18050.704267950776,0.0018429013471843608,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
2000,138019,7,52458.55629171246,0.007623089378292763,-0.0008613977548208917,extinct,0.0054725003900849825,5,14,0
2000,138020,2,41291.98722107611,0.006445781849577921,-0.0009336223240346644,extinct,0.0054725003900849825,5,14,0
2000,138021,1,17971.064264081055,0.0018347704361549298,2.4094372875499327e-05,extinct,0.0054725003900849825,5,14,0
